Age,Balance,CreditScore,EstimatedSalary,NumOfProducts,IsActiveMember,Zero_Balance,Balance_Salary_Ratio,Products_Bucket,Age_Inactive,Germany_HighBal,Geography,Gender,Exited
40,129502.49,642,86099.23,2,1,0,1.5040899426168781,0,0,1,Germany,Female,1
31,118342.26,659,161574.19,1,0,0,0.7324284130502956,0,31,0,France,Male,0
47,0.0,545,38970.14,2,1,1,0.0,0,0,0,Spain,Female,0
22,0.0,543,127587.22,2,0,1,0.0,0,22,0,France,Male,0
25,0.0,718,30380.12,2,0,1,0.0,0,25,0,France,Female,0
43,0.0,840,90908.95,2,0,1,0.0,0,43,0,France,Female,0
34,106937.05,630,138275.01,2,0,0,0.7733593846105337,0,34,1,Germany,Female,0
59,170331.37,643,32171.79,1,1,0,5.2942679201897,0,0,1,Germany,Male,0
32,114510.85,654,126143.23,1,1,0,0.9077771531840974,0,0,1,Germany,Female,0
39,0.0,582,129892.93,2,1,1,0.0,0,0,0,France,Male,0
32,107594.11,659,102416.84,2,1,0,1.0505407065800256,0,0,0,Spain,Male,0
39,81273.13,762,18719.67,1,1,0,4.34135797490154,0,0,0,Spain,Male,0
32,169399.6,568,61936.22,1,0,0,2.735021042274742,0,32,0,Spain,Female,0
25,0.0,670,78358.94,2,1,1,0.0,0,0,0,Spain,Male,0
45,187841.99,613,147224.27,2,1,0,1.2758814434505708,0,0,0,France,Female,0
30,0.0,539,160979.66,2,0,1,0.0,0,30,0,France,Male,0
57,126776.3,850,132298.49,2,1,0,0.9582523711920583,0,0,0,Spain,Female,0
34,126436.29,522,174248.52,1,0,0,0.7256048108482595,0,34,0,Spain,Male,1
41,101960.74,737,123547.28,1,1,0,0.8252704125059451,0,0,0,France,Male,0
58,0.0,520,32790.02,2,1,1,0.0,0,0,0,France,Male,0
28,0.0,706,181543.67,2,1,1,0.0,0,0,0,Spain,Male,0
45,150842.93,643,2319.96,1,1,0,64.99161122983593,0,0,1,Germany,Female,1
50,102535.57,648,189543.19,1,1,0,0.5409586545491054,0,0,0,France,Female,0
29,99027.61,443,10940.4,2,0,0,9.050725684098927,0,29,1,Germany,Female,0
68,0.0,640,199493.38,2,1,1,0.0,0,0,0,France,Male,0
33,0.0,628,188193.25,1,1,1,0.0,0,0,0,Spain,Female,0
42,87271.41,540,172572.64,2,0,0,0.5057053325177587,0,42,0,Germany,Female,0
35,102742.91,460,189339.6,2,1,0,0.5426353882896748,0,0,1,Germany,Female,0
34,40105.51,636,53512.16,2,1,0,0.7494513499109378,0,0,0,Germany,Male,0
29,152265.43,593,34004.44,1,0,0,4.477678571428571,0,29,0,France,Female,0
42,141947.67,801,10598.29,1,1,0,13.392186646464056,0,0,0,Spain,Male,0
75,106307.91,640,113428.77,2,1,0,0.9372134846081412,0,0,1,Germany,Female,0
31,107884.81,611,183487.98,2,1,0,0.5879634297383962,0,0,1,Germany,Male,0
31,125013.72,802,187658.09,1,1,0,0.6661746041718523,0,0,1,Germany,Male,0
35,58469.37,717,172459.39,2,1,0,0.3390307188798541,0,0,0,Germany,Male,0
39,0.0,769,21016.0,1,1,1,0.0,0,0,0,France,Female,0
45,117231.63,745,122381.02,3,1,0,0.9579154683016345,1,0,1,Germany,Male,1
35,152390.26,572,128123.66,1,0,0,1.1893905513583412,0,35,0,Spain,Male,0
30,34013.63,629,19570.63,1,0,0,1.73790481426432,0,30,0,Spain,Female,0
39,0.0,687,188150.6,3,0,1,0.0,1,39,0,Spain,Female,1
50,0.0,483,111020.24,2,1,1,0.0,0,0,0,France,Female,0
36,101583.11,690,123775.15,2,0,0,0.820700191434295,0,36,0,France,Male,0
30,77168.87,492,146700.22,2,1,0,0.5260274590763457,0,0,0,Germany,Female,0
28,124695.72,709,145251.35,2,0,0,0.8584764377306116,0,28,1,Germany,Male,0
44,105934.96,705,82463.69,1,0,0,1.2846099342639863,0,44,1,Germany,Male,0
66,0.0,560,15928.49,1,1,1,0.0,0,0,0,France,Female,0
46,0.0,611,45886.33,2,0,1,0.0,0,46,0,Spain,Male,0
62,0.0,730,186489.95,2,1,1,0.0,0,0,0,Spain,Male,0
45,0.0,709,162922.65,2,1,1,0.0,0,0,0,Spain,Female,0
21,161525.96,544,9262.77,2,0,0,17.436309407509036,0,21,0,France,Female,0
29,147199.07,712,84932.4,1,1,0,1.7331117087035255,0,0,1,Germany,Female,0
38,183102.29,752,71557.12,1,1,0,2.5587912315192187,0,0,1,Germany,Male,0
46,127209.0,648,77405.95,2,0,0,1.6433795673385918,0,46,0,Spain,Male,1
38,0.0,556,417.41,2,0,1,0.0,0,38,0,Spain,Male,1
24,97378.54,594,71405.17,1,1,0,1.3637272521408164,0,0,0,Spain,Female,0
37,136925.09,645,153400.24,2,1,0,0.8925944144910433,0,0,1,Germany,Female,0
33,54503.55,557,371.05,1,1,0,146.49522913586884,0,0,0,France,Male,0
32,155726.85,547,67789.99,1,0,0,2.2971614664426645,0,32,1,Germany,Male,0
39,0.0,701,145894.9,2,1,1,0.0,0,0,0,France,Female,0
66,135842.41,616,183840.51,1,0,0,0.7389104343192133,0,66,0,France,Female,1
52,63349.75,605,108887.44,1,0,0,0.5817858167496935,0,52,0,France,Male,0
38,129499.42,593,154071.27,1,1,0,0.8405108849243281,0,0,1,Germany,Female,0
52,0.0,751,179291.85,2,1,1,0.0,0,0,0,Spain,Male,0
36,70438.01,443,56937.43,2,1,0,1.2370908365404525,0,0,0,Spain,Male,0
23,0.0,685,112239.03,2,1,1,0.0,0,0,0,France,Male,0
36,0.0,718,45909.87,1,0,1,0.0,0,36,0,France,Male,0
49,141434.04,538,173779.25,1,0,0,0.8138671684498096,0,49,0,Spain,Female,1
37,0.0,611,125696.26,2,0,1,0.0,0,37,0,Spain,Female,0
37,152958.29,668,159585.61,2,1,0,0.9584656883180864,0,0,1,Germany,Male,0
41,138306.34,537,106761.47,1,0,0,1.2954584134293632,0,41,1,Germany,Female,0
23,0.0,709,129590.18,2,0,1,0.0,0,23,0,Spain,Male,0
38,0.0,850,80006.65,2,1,1,0.0,0,0,0,France,Male,0
31,124328.84,745,140451.52,1,1,0,0.8852019173454488,0,0,0,Spain,Female,0
41,181461.48,693,187929.43,3,1,0,0.9655779535011974,1,0,1,Germany,Female,1
35,0.0,795,167155.36,2,0,1,0.0,0,35,0,Spain,Male,0
26,0.0,626,191420.71,2,0,1,0.0,0,26,0,Spain,Male,0
61,110368.03,487,11384.45,1,0,0,9.693778462862689,0,61,1,Germany,Female,1
39,89588.35,556,94898.1,1,1,0,0.9440379308128317,0,0,0,France,Female,0
46,0.0,643,106781.59,2,0,1,0.0,0,46,0,France,Female,0
28,0.0,605,159508.52,2,0,1,0.0,0,28,0,France,Female,0
60,115924.89,756,93524.19,1,0,0,1.2395044586383626,0,60,1,Germany,Female,1
38,0.0,586,87168.46,2,0,1,0.0,0,38,0,France,Female,0
40,111756.5,535,8128.32,1,0,0,13.74733680061801,0,40,1,Germany,Male,1
35,0.0,678,125518.32,1,0,1,0.0,0,35,0,France,Female,0
39,0.0,596,48963.59,1,0,1,0.0,0,39,0,France,Male,0
26,162923.85,648,98368.24,1,0,0,1.6562479287224339,0,26,0,France,Male,0
39,124576.65,492,148584.61,2,0,0,0.8384166542103236,0,39,1,Germany,Male,0
45,80793.58,702,27474.81,1,1,0,2.9405349651202277,0,0,0,France,Male,0
40,71340.09,486,76192.21,1,0,0,0.9363050854531525,0,40,0,Germany,Female,0
40,99282.63,568,134600.94,1,0,0,0.7376017760219504,0,40,1,Germany,Male,1
57,137946.39,619,72467.99,1,1,0,1.90352301032483,0,0,1,Germany,Male,1
41,127892.57,724,199645.45,2,1,0,0.6405952622748864,0,0,1,Germany,Male,0
33,101084.36,548,42749.85,1,0,0,2.3644994193097917,0,33,1,Germany,Female,0
37,114754.08,545,136050.44,1,0,0,0.8434609732906906,0,37,1,Germany,Female,1
33,0.0,683,73564.44,1,0,1,0.0,0,33,0,France,Male,0
51,99286.98,762,85578.63,1,1,0,1.1601707088474207,0,0,0,France,Female,0
30,79871.02,627,129826.89,2,0,0,0.6152069482142859,0,30,0,Germany,Female,0
35,104088.59,516,119666.0,2,0,0,0.8698186634577619,0,35,0,France,Male,0
38,168190.33,800,68052.08,2,0,0,2.4714580148319514,0,38,0,France,Female,0
42,85679.25,464,164104.74,1,1,0,0.5220978254630216,0,0,0,Germany,Female,0
35,0.0,626,80190.36,1,0,1,0.0,0,35,0,France,Female,0
31,0.0,790,84126.75,2,0,1,0.0,0,31,0,France,Female,0
34,121551.58,534,70179.0,2,1,0,1.7319974351667142,0,0,0,France,Female,0
46,122220.19,745,118024.1,1,1,0,1.0355440495284478,0,0,0,France,Male,0
47,116528.15,553,145704.19,1,0,0,0.7997529120273615,0,47,0,Spain,Male,1
26,77780.29,748,183049.41,1,1,0,0.42491185897917405,0,0,0,France,Female,0
37,0.0,722,120906.83,1,0,1,0.0,0,37,0,France,Male,0
40,125832.2,501,100433.83,1,1,0,1.2528741274316888,0,0,0,France,Male,0
38,68065.8,675,138777.0,1,0,0,0.49046534753347076,0,38,0,France,Female,1
47,127299.34,778,124694.99,2,0,0,1.0208775759348796,0,47,0,Spain,Female,0
38,174937.64,494,40084.32,1,0,0,4.364132305791746,0,38,1,Germany,Female,0
40,0.0,850,119232.33,2,1,1,0.0,0,0,0,France,Male,0
31,110071.1,592,43921.36,1,0,0,2.506037926923781,0,31,0,Spain,Male,0
44,139432.37,590,62222.81,1,0,0,2.240820194070405,0,44,0,Spain,Female,0
39,127357.76,758,56577.0,1,1,0,2.2510120541553253,0,0,0,France,Female,0
36,0.0,506,164253.35,2,0,1,0.0,0,36,0,France,Male,0
33,0.0,733,7666.73,1,1,1,0.0,0,0,0,France,Male,0
38,0.0,711,68487.51,2,0,1,0.0,0,38,0,France,Male,0
43,95556.31,514,199273.98,1,1,0,0.47951985743518827,0,0,0,Germany,Male,1
37,0.0,637,186062.36,1,1,1,0.0,0,0,0,Spain,Male,0
29,111681.98,468,195711.16,2,1,0,0.5706440519587541,0,0,1,Germany,Male,0
39,0.0,539,36692.17,2,0,1,0.0,0,39,0,France,Male,0
25,108738.71,509,106920.57,2,0,0,1.0169950740528781,0,25,0,Spain,Female,0
32,133950.37,662,48725.68,1,1,0,2.749014913390364,0,0,0,France,Female,1
26,0.0,818,167036.94,2,1,1,0.0,0,0,0,Spain,Male,0
33,89968.69,608,68777.26,1,0,0,1.308097791366051,0,33,0,France,Male,0
32,0.0,850,18924.92,2,1,1,0.0,0,0,0,Spain,Female,0
38,130878.75,816,71905.77,3,0,0,1.8201172156668974,1,38,1,Germany,Female,1
35,0.0,536,64833.28,2,0,1,0.0,0,35,0,France,Male,0
35,0.0,753,184843.77,2,1,1,0.0,0,0,0,France,Male,0
27,134169.62,631,176730.02,1,1,0,0.7591741393220047,0,0,0,Spain,Male,0
37,149762.08,703,20629.4,1,0,0,7.2592911431673635,0,37,0,France,Male,1
26,93844.69,774,28415.36,1,0,0,3.302488073771588,0,26,0,France,Male,0
28,0.0,785,77231.27,2,0,1,0.0,0,28,0,France,Male,0
33,0.0,571,102750.7,2,0,1,0.0,0,33,0,France,Female,0
46,141078.37,621,34580.8,1,0,0,4.079555430891393,0,46,1,Germany,Male,1
31,117992.59,605,183598.77,1,1,0,0.6426619706549741,0,0,1,Germany,Female,0
40,100812.33,611,147358.27,2,0,0,0.6841261496477283,0,40,0,France,Female,0
38,0.0,569,108469.2,1,1,1,0.0,0,0,0,France,Male,0
29,80262.6,658,20612.82,1,1,0,3.893630583754006,0,0,0,France,Male,0
34,156478.62,788,181196.76,1,1,0,0.8635792186393474,0,0,0,Spain,Male,0
23,0.0,525,160249.1,2,0,1,0.0,0,23,0,France,Female,0
37,0.0,798,110783.28,3,0,1,0.0,1,37,0,France,Male,0
37,115217.99,486,144995.33,2,0,0,0.7946269398680643,0,37,1,Germany,Male,0
61,0.0,615,150227.85,2,0,1,0.0,0,61,0,Spain,Male,1
35,155470.55,730,53718.28,1,1,0,2.8941294447729007,0,0,0,France,Female,0
37,0.0,641,75248.3,2,0,1,0.0,0,37,0,France,Male,0
39,135096.77,542,14353.43,1,1,0,9.41150362640662,0,0,0,France,Male,1
30,0.0,692,130486.57,2,1,1,0.0,0,0,0,France,Male,0
55,180075.22,714,100127.71,1,1,0,1.798437431182325,0,0,1,Germany,Female,0
29,97541.24,591,196356.17,1,1,0,0.4967541546865846,0,0,0,Spain,Male,0
41,156067.05,710,9983.88,1,1,0,15.6303380711636,0,0,0,France,Female,0
38,81550.94,639,118974.77,2,1,0,0.6854415819288247,0,0,0,France,Female,0
47,0.0,531,194998.34,1,0,1,0.0,0,47,0,France,Female,1
38,170061.92,673,134901.34,2,0,0,1.260629874915439,0,38,0,France,Female,1
36,92310.54,765,72924.56,2,1,0,1.2658187335140108,0,0,0,Germany,Male,0
32,169089.38,622,101057.95,2,0,0,1.6731757058627663,0,32,0,France,Female,0
40,80613.93,806,142838.64,1,1,0,0.5643666562027179,0,0,0,France,Male,0
26,121581.56,757,127059.04,2,1,0,0.9568827461411157,0,0,1,Germany,Male,0
58,0.0,570,116503.92,1,1,1,0.0,0,0,0,France,Female,1
32,0.0,555,54405.79,2,1,1,0.0,0,0,0,Spain,Male,0
54,0.0,692,88721.84,2,1,1,0.0,0,0,0,France,Male,0
60,85891.55,774,74135.48,1,0,0,1.1585598614878938,0,60,0,France,Male,1
44,77637.35,638,111346.22,2,1,0,0.6972544981365498,0,0,0,Spain,Male,0
41,0.0,543,194902.16,1,0,1,0.0,0,41,0,Spain,Female,0
31,0.0,584,31474.27,2,0,1,0.0,0,31,0,France,Male,0
30,116927.89,691,21198.39,1,0,0,5.515625213744358,0,30,1,Germany,Male,0
40,137326.65,684,186976.6,1,0,0,0.734455089807549,0,40,1,Germany,Female,0
22,0.0,733,117202.19,2,1,1,0.0,0,0,0,France,Male,0
37,0.0,599,143739.29,2,1,1,0.0,0,0,0,Spain,Female,0
31,67238.98,524,161811.23,2,1,0,0.4155370703438176,0,0,0,Germany,Female,0
38,86569.76,632,98090.91,2,0,0,0.8825372041384452,0,38,0,Germany,Female,0
34,0.0,735,71095.41,2,0,1,0.0,0,34,0,Spain,Male,0
34,133598.4,734,13107.24,1,1,0,10.19194033676527,0,0,0,France,Male,0
51,136188.78,605,67110.59,1,1,0,2.0292885327258676,0,0,0,France,Female,1
38,0.0,793,88225.02,2,0,1,0.0,0,38,0,Spain,Male,0
56,0.0,468,62256.87,3,1,1,0.0,1,0,0,France,Female,1
37,120092.52,779,135925.72,2,0,0,0.8835092908885023,0,37,1,Germany,Male,0
48,101238.24,698,177815.87,2,1,0,0.5693399057131081,0,0,0,France,Male,1
58,89685.92,707,126471.13,1,1,0,0.7091358388603085,0,0,0,France,Male,0
35,211774.31,850,188574.12,1,0,0,1.1230235992956017,0,35,0,France,Female,1
56,131317.48,850,119175.45,1,1,0,1.1018744055557956,0,0,0,France,Male,0
37,93722.73,527,139093.73,2,1,0,0.6738050391988251,0,0,0,Spain,Male,0
32,101160.99,696,115916.55,1,1,0,0.8726977925258083,0,0,1,Germany,Male,0
48,120320.54,661,96463.25,1,0,0,1.247307059351003,0,48,0,France,Male,0
31,0.0,776,112349.51,2,1,1,0.0,0,0,0,France,Female,0
43,0.0,701,165303.79,2,1,1,0.0,0,0,0,France,Male,0
26,0.0,610,166031.08,2,0,1,0.0,0,26,0,France,Male,0
48,152827.99,572,38411.79,1,0,0,3.9785704188630917,0,48,1,Germany,Female,1
30,64097.75,673,77783.35,1,1,0,0.8240442968283466,0,0,0,France,Male,0
57,119035.35,519,29871.79,2,1,0,3.9847416327701564,0,0,0,Spain,Female,0
26,135219.57,702,59747.63,1,1,0,2.2631409289217177,0,0,0,Spain,Female,0
32,93694.42,729,79919.13,1,1,0,1.1723506956257452,0,0,0,France,Male,0
35,59408.63,543,76773.53,1,0,0,0.7738064954614505,0,35,0,Spain,Male,0
40,114354.95,550,54018.93,1,0,0,2.1169029652574523,0,40,0,France,Female,0
59,0.0,608,70649.64,1,0,1,0.0,0,59,0,France,Male,1
35,128173.9,639,59093.39,2,0,0,2.168969000272276,0,35,1,Germany,Male,0
34,0.0,686,127569.8,2,0,1,0.0,0,34,0,Spain,Male,0
62,114931.35,564,18260.98,3,1,0,6.293476939521345,1,0,1,Germany,Female,1
28,111071.36,745,73275.96,1,0,0,1.515774671875034,0,28,1,Germany,Female,1
37,151226.18,833,136129.49,2,1,0,1.1108913219955354,0,0,0,France,Male,0
26,0.0,622,153237.59,2,1,1,0.0,0,0,0,France,Male,0
42,64740.12,597,106841.12,1,1,0,0.6059419262740201,0,0,0,France,Female,0
51,169312.13,721,109078.35,1,0,0,1.5521923260452137,0,51,0,Spain,Male,1
49,0.0,504,87822.14,3,1,1,0.0,1,0,0,France,Female,1
44,112652.08,842,126644.98,2,0,0,0.8895037963305271,0,44,0,Spain,Female,0
38,0.0,587,47414.15,2,0,1,0.0,0,38,0,France,Male,0
30,143964.36,479,41879.99,2,0,0,3.437463154524284,0,30,1,Germany,Female,0
49,122451.46,508,75808.1,2,1,0,1.6152607008921092,0,0,0,France,Male,0
24,0.0,749,47911.03,3,1,1,0.0,1,0,0,France,Male,0
36,65253.07,721,28737.78,2,0,0,2.2705581099824004,0,36,0,Germany,Female,0
47,106901.94,674,2079.2,1,1,0,51.390222094029426,0,0,1,Germany,Male,1
25,128509.63,685,121562.33,1,0,0,1.0571414093378324,0,25,0,Spain,Female,0
34,0.0,417,55003.79,2,0,1,0.0,0,34,0,France,Male,0
33,129834.67,574,193131.42,1,0,0,0.6722572523038856,0,33,1,Germany,Male,0
51,154962.99,590,191932.27,3,1,0,0.8073795126816732,1,0,0,Spain,Female,1
40,138241.9,587,159418.1,2,0,0,0.8671602085321017,0,40,1,Germany,Male,0
41,91536.93,598,191468.78,1,0,0,0.4780750779574719,0,41,0,Germany,Male,1
53,0.0,741,38913.68,2,1,1,0.0,0,0,0,Spain,Male,0
70,0.0,850,705.18,1,1,1,0.0,0,0,0,Spain,Female,0
29,105204.01,584,138490.03,1,1,0,0.7596449387371875,0,0,1,Germany,Female,0
61,152968.73,650,82970.69,1,1,0,1.843625578796816,0,0,0,Spain,Male,0
36,158261.68,607,76744.72,1,1,0,2.062156430352077,0,0,0,Spain,Male,0
46,0.0,509,71244.59,1,0,1,0.0,0,46,0,France,Female,1
38,121021.05,689,12182.15,1,1,0,9.9334777951515,0,0,0,Spain,Female,0
36,0.0,543,141210.5,2,1,1,0.0,0,0,0,France,Male,0
54,0.0,438,191763.07,1,0,1,0.0,0,54,0,Spain,Female,1
63,137715.66,687,37938.74,1,1,0,3.6298524976713074,0,0,0,Spain,Female,0
31,121192.22,737,74890.58,2,1,0,1.6182355880327268,0,0,1,Germany,Male,0
31,0.0,761,166698.18,3,1,1,0.0,1,0,0,France,Male,0
44,100486.18,601,62678.53,2,1,0,1.603173795336372,0,0,0,France,Male,0
45,0.0,651,67740.08,1,0,1,0.0,0,45,0,France,Male,1
35,92566.53,745,161519.77,2,0,0,0.5730936646723515,0,35,0,France,Male,0
49,0.0,648,159835.78,2,1,1,0.0,0,0,0,Spain,Female,1
40,110929.96,848,30876.84,1,1,0,3.5925427426270753,0,0,0,Spain,Male,0
27,0.0,546,14858.1,2,1,1,0.0,0,0,0,France,Female,0
32,138901.61,439,75685.97,1,0,0,1.83521166192807,0,32,0,Spain,Female,0
30,123217.66,755,144183.1,2,1,0,0.8545856304543982,0,0,0,France,Male,0
41,0.0,593,65170.66,1,0,1,0.0,0,41,0,France,Female,0
39,0.0,701,82526.92,2,1,1,0.0,0,0,0,France,Male,0
36,0.0,701,169161.46,2,0,1,0.0,0,36,0,Spain,Male,0
33,108431.87,607,109291.39,2,1,0,0.9921264417403627,0,0,0,Spain,Female,1
57,0.0,586,6057.81,2,1,1,0.0,0,0,0,Spain,Female,0
30,72392.41,547,77077.14,1,0,0,0.9392080556173256,0,30,0,Germany,Female,0
51,119741.77,647,54954.51,2,0,0,2.1788856112881128,0,51,1,Germany,Female,1
51,100946.71,760,179614.8,1,0,0,0.5620146445914002,0,51,0,France,Female,1
53,170491.84,621,35588.07,1,0,0,4.790567441071093,0,53,0,Spain,Male,1
44,0.0,725,117356.14,1,1,1,0.0,0,0,0,France,Male,0
36,0.0,526,160696.72,1,0,1,0.0,0,36,0,France,Male,0
47,157296.02,519,147278.43,2,0,0,1.068010787385584,0,47,0,Spain,Female,1
38,144606.22,713,56594.36,1,1,0,2.5550896751959877,0,0,1,Germany,Female,1
38,134811.3,700,1299.75,1,0,0,103.64120699596386,0,38,0,France,Male,0
34,115897.12,666,25095.03,1,1,0,4.6181455792011725,0,0,0,France,Female,0
32,82034.0,630,146326.45,1,0,0,0.5606193506413184,0,32,0,Spain,Male,0
26,174318.13,779,38296.21,2,1,0,4.551718780558688,0,0,0,Spain,Female,0
41,114206.84,611,164061.6,1,0,0,0.6961174576045972,0,41,1,Germany,Female,0
43,0.0,685,107811.28,2,0,1,0.0,0,43,0,Spain,Male,0
39,111574.41,646,30838.51,1,1,0,3.61790475918716,0,0,1,Germany,Male,0
57,162448.69,683,9221.78,1,0,0,17.613852872994908,0,57,1,Germany,Female,1
34,148249.54,484,33738.27,1,1,0,4.3939759218264065,0,0,1,Germany,Female,0
43,0.0,601,110916.15,3,1,1,0.0,1,0,0,France,Female,1
26,123709.46,762,169654.57,2,1,0,0.72918006759224,0,0,0,Spain,Female,0
72,0.0,687,69829.4,1,1,1,0.0,0,0,0,France,Female,0
30,0.0,566,54926.51,1,0,1,0.0,0,30,0,France,Male,1
37,150525.8,702,94728.49,1,1,0,1.589006760196851,0,0,0,France,Male,0
29,0.0,601,80393.27,1,1,1,0.0,0,0,0,France,Male,0
53,0.0,699,111307.98,2,1,1,0.0,0,0,0,France,Male,0
28,0.0,584,19834.32,2,0,1,0.0,0,28,0,France,Male,0
35,0.0,699,78397.24,2,1,1,0.0,0,0,0,France,Male,0
51,111018.98,698,86410.28,1,0,0,1.2847741637434371,0,51,1,Germany,Female,0
30,129755.99,495,172749.65,1,0,0,0.7511172316862484,0,30,0,France,Male,0
27,0.0,650,1002.39,2,0,1,0.0,0,27,0,France,Female,0
64,129555.7,605,13601.79,1,1,0,9.52420055003422,0,0,0,France,Female,0
38,87202.38,667,77866.91,1,1,0,1.1198756971902804,0,0,0,Spain,Male,0
26,146133.39,688,175296.76,1,1,0,0.8336295341138416,0,0,1,Germany,Male,0
31,0.0,727,121751.04,1,0,1,0.0,0,31,0,Spain,Female,1
39,170184.99,754,89593.26,2,0,0,1.899507736321501,0,39,0,Spain,Male,0
62,140745.33,612,193437.89,1,0,0,0.7275958314276926,0,62,1,Germany,Female,1
42,139070.51,546,86945.0,1,1,0,1.5995044050330092,0,0,0,Spain,Male,0
37,0.0,673,183318.79,2,1,1,0.0,0,0,0,Spain,Female,0
35,114193.24,593,71154.1,1,0,0,1.6048496875136147,0,35,0,France,Male,0
40,167878.5,656,151887.16,1,1,0,1.1052770670208922,0,0,0,Spain,Female,0
53,141616.55,535,75888.65,2,1,0,1.8660851644460081,0,0,1,Germany,Female,0
36,145747.67,678,89566.74,2,1,0,1.6272339795555855,0,0,1,Germany,Male,0
48,129120.64,477,26475.79,1,1,0,4.87674827650935,0,0,0,Spain,Female,0
35,110349.82,850,126355.8,1,0,0,0.8733192040317578,0,35,0,Spain,Male,0
29,141325.56,427,93839.3,1,1,0,1.5060220395714847,0,0,0,France,Male,0
49,78653.84,752,7698.6,1,0,0,10.215315081302924,0,49,0,France,Male,0
47,0.0,649,145593.85,2,1,1,0.0,0,0,0,France,Male,0
28,142253.65,799,45042.56,1,0,0,3.1581351473995394,0,28,0,Spain,Female,0
61,0.0,589,61108.56,1,0,1,0.0,0,61,0,France,Female,1
54,115988.86,583,57553.98,1,0,0,2.0152706160266236,0,54,1,Germany,Female,1
33,75592.43,839,62674.42,1,0,0,1.2060937126548175,0,33,0,Spain,Female,0
44,164113.04,540,12120.79,2,1,0,13.538680343414628,0,0,1,Germany,Male,0
31,67996.23,850,50129.87,2,0,0,1.3563744255784906,0,31,0,France,Male,1
51,0.0,696,55022.43,2,0,1,0.0,0,51,0,Spain,Female,0
33,0.0,660,117834.91,2,0,1,0.0,0,33,0,Spain,Female,0
48,138778.15,682,168840.23,1,1,0,0.8219446754800352,0,0,0,France,Male,0
43,147832.15,744,24234.11,1,1,0,6.099916608589769,0,0,0,France,Female,0
36,135438.4,785,190627.01,1,0,0,0.7104853059107106,0,36,0,France,Female,0
48,116060.08,752,156618.38,1,0,0,0.7410326870148509,0,48,0,Spain,Male,1
29,112564.62,706,42334.38,1,0,0,2.65887822431262,0,29,0,France,Female,0
27,125406.58,583,110784.42,1,1,0,1.1319772944851407,0,0,0,France,Female,0
39,135134.99,660,173683.0,1,0,0,0.7780508855162248,0,39,1,Germany,Female,1
39,133102.92,819,27046.46,1,0,0,4.921087599353138,0,39,0,France,Female,1
34,42157.08,673,20598.59,1,0,0,2.046500925503857,0,34,0,France,Female,1
30,0.0,752,104991.28,2,1,1,0.0,0,0,0,France,Female,0
38,82259.29,578,8996.97,1,0,0,9.141983136196275,0,38,0,France,Male,0
36,0.0,438,64420.5,2,0,1,0.0,0,36,0,France,Female,0
38,0.0,652,145700.22,2,1,1,0.0,0,0,0,France,Male,0
49,0.0,629,196335.48,2,1,1,0.0,0,0,0,France,Female,0
52,0.0,720,14781.12,1,1,1,0.0,0,0,0,France,Male,0
42,150461.07,668,108139.23,1,0,0,1.3913514887105383,0,42,0,France,Male,0
48,133994.52,459,19287.06,1,1,0,6.947019036647542,0,0,1,Germany,Male,1
31,164870.81,729,9567.39,2,1,0,17.23077863674035,0,0,0,Spain,Male,0
25,121702.73,498,132210.49,1,1,0,0.9205155315926021,0,0,1,Germany,Male,0
25,193858.2,549,21600.11,1,1,0,8.9744554793712,0,0,0,Spain,Male,0
54,131039.97,601,199661.5,2,1,0,0.6563073686846553,0,0,1,Germany,Female,0
64,113829.45,544,124341.49,1,1,0,0.915450945207869,0,0,0,France,Male,0
30,0.0,751,15766.1,2,0,1,0.0,0,30,0,France,Female,0
41,81877.38,632,33642.21,1,1,0,2.433697022370933,0,0,0,Germany,Female,0
57,116326.07,694,117704.65,1,1,0,0.9882794071482551,0,0,0,Spain,Male,0
31,0.0,678,58803.28,2,1,1,0.0,0,0,0,France,Male,0
46,0.0,695,137537.22,2,1,1,0.0,0,0,0,France,Male,0
41,0.0,661,131300.68,2,1,1,0.0,0,0,0,France,Female,0
33,0.0,661,84174.81,2,1,1,0.0,0,0,0,France,Male,0
31,127070.73,559,160941.78,1,1,0,0.7895397979331537,0,0,0,France,Female,0
29,0.0,503,143954.99,2,1,1,0.0,0,0,0,France,Male,0
46,122549.64,695,56297.85,1,1,0,2.176769862972334,0,0,0,Spain,Male,0
42,176099.13,640,8404.73,1,1,0,20.94989132413247,0,0,0,France,Female,0
48,122388.38,624,30020.09,2,0,0,4.076746713726917,0,48,1,Germany,Female,0
42,0.0,667,58137.42,2,1,1,0.0,0,0,0,France,Male,0
26,0.0,642,47472.68,1,0,1,0.0,0,26,0,France,Male,0
32,118879.35,640,19131.71,2,1,0,6.213408868895207,0,0,0,Spain,Female,0
35,0.0,529,187288.5,2,1,1,0.0,0,0,0,Spain,Male,0
39,0.0,563,17603.81,2,1,1,0.0,0,0,0,France,Female,0
38,88736.44,593,67020.03,2,0,0,1.3240088969089254,0,38,0,Spain,Female,0
45,102703.62,739,147802.94,1,1,0,0.6948638852252518,0,0,1,Germany,Male,1
70,0.0,788,41610.62,2,1,1,0.0,0,0,0,Spain,Female,0
38,0.0,684,44255.65,2,0,1,0.0,0,38,0,Spain,Female,0
55,97318.25,482,78416.14,1,1,0,1.2410328915336621,0,0,0,France,Male,0
